0.000000000000000000e+00,0.000000000000000000e+00
-1.956475009042859745e-02,1.000000000000000021e-03
-1.195955742883768498e-02,2.000000000000000042e-03
-5.648559351879967917e-03,3.000000000000000062e-03
-1.324816537183609588e-04,4.000000000000000083e-03
2.553079180160281857e-03,5.000000000000000104e-03
2.306676033183777900e-03,6.000000000000000125e-03
-1.208546691104607149e-02,7.000000000000000146e-03
-7.912843850836036308e-03,8.000000000000000167e-03
-3.340564787581020573e-02,9.000000000000001055e-03
-6.458471065472830286e-02,1.000000000000000021e-02
-1.209330596541741826e-01,1.099999999999999936e-02
-1.480869725618969013e-01,1.200000000000000025e-02
-1.026376364395994167e-01,1.300000000000000114e-02
-7.043376302888929019e-02,1.400000000000000029e-02
-8.866212832803564703e-02,1.499999999999999944e-02
-9.791762867573033935e-02,1.600000000000000033e-02
-1.174756731129784765e-01,1.700000000000000122e-02
-6.440150741909361765e-02,1.800000000000000211e-02
-7.085730871013656840e-02,1.899999999999999953e-02
-2.040740948628696691e-02,2.000000000000000042e-02
-2.693234511315019744e-02,2.100000000000000130e-02
-5.029184730470970949e-02,2.199999999999999872e-02
-1.087454842303876290e-01,2.299999999999999961e-02
-8.590752292877118501e-02,2.400000000000000050e-02
-4.140295002866058865e-02,2.500000000000000139e-02
-9.879058124709058641e-03,2.600000000000000228e-02
-7.310720412179708139e-02,2.699999999999999969e-02
-7.468378815680790095e-02,2.800000000000000058e-02
-8.605456031178558562e-02,2.900000000000000147e-02
-1.223901729910368830e-01,2.999999999999999889e-02
-8.091769767482920317e-02,3.099999999999999978e-02
-7.586889041866828887e-02,3.200000000000000067e-02
-7.566360466260810269e-02,3.300000000000000155e-02
-1.017084057082180415e-01,3.400000000000000244e-02
-4.850944300733739389e-02,3.500000000000000333e-02
-2.549070173483350410e-02,3.600000000000000422e-02
-4.114917903043371211e-02,3.699999999999999817e-02
1.085944439958246022e-02,3.799999999999999906e-02
-8.504862722933888286e-03,3.899999999999999994e-02
-6.892367590584466686e-03,4.000000000000000083e-02
-5.214958994698380007e-02,4.100000000000000172e-02
-4.450254659037584243e-02,4.200000000000000261e-02
-2.748584593826034622e-02,4.300000000000000350e-02
-6.177776612235344467e-02,4.399999999999999745e-02
-5.957466883753290143e-02,4.499999999999999833e-02
-9.164145930490537328e-03,4.599999999999999922e-02
-7.050389181384518478e-02,4.700000000000000011e-02
-9.600362448611231281e-02,4.800000000000000100e-02
-8.346514584185708852e-02,4.900000000000000189e-02
-1.023410071937851801e-01,5.000000000000000278e-02
-9.154264774131458393e-02,5.100000000000000366e-02
-1.586489966219692405e-01,5.200000000000000455e-02
-1.734095740747003678e-01,5.299999999999999850e-02
-2.210964957889970939e-01,5.399999999999999939e-02
-2.203653328072403550e-01,5.500000000000000028e-02
-1.686604083488030814e-01,5.600000000000000117e-02
-1.612178206489005283e-01,5.700000000000000205e-02
-1.947716315457265757e-01,5.800000000000000294e-02
-1.460060039805586574e-01,5.900000000000000383e-02
-1.302092542387693341e-01,5.999999999999999778e-02
-1.038240281213045069e-01,6.099999999999999867e-02
-6.426063511603741230e-02,6.199999999999999956e-02
-4.290678123325605831e-02,6.300000000000000044e-02
-9.913664871496447040e-02,6.400000000000000133e-02
-1.101549177920490563e-01,6.500000000000000222e-02
-1.112942850765910874e-01,6.600000000000000311e-02
-1.465718239819379098e-01,6.700000000000000400e-02
-1.378733609854858877e-01,6.800000000000000488e-02
-1.337927700696250888e-01,6.900000000000000577e-02
-1.409330771253960168e-01,7.000000000000000666e-02
-1.601154047509121825e-01,7.100000000000000755e-02
-1.839204418455784307e-01,7.200000000000000844e-02
-2.098212167275060325e-01,7.299999999999999545e-02
-1.913896185653738424e-01,7.399999999999999634e-02
-2.128594775160701502e-01,7.499999999999999722e-02
-1.953553824238718484e-01,7.599999999999999811e-02
-1.091082919894551112e-01,7.699999999999999900e-02
-1.290149613636493720e-01,7.799999999999999989e-02
-1.364060403023724111e-01,7.900000000000000078e-02
-2.030898530005342262e-01,8.000000000000000167e-02
-2.333100680142743411e-01,8.100000000000000255e-02
-2.067157262083811342e-01,8.200000000000000344e-02
-1.886544394842007422e-01,8.300000000000000433e-02
-2.168099191767271505e-01,8.400000000000000522e-02
-2.389337637037003415e-01,8.500000000000000611e-02
-2.316863745636912331e-01,8.600000000000000699e-02
-2.398625975252097753e-01,8.700000000000000788e-02
-3.040184453332682724e-01,8.799999999999999489e-02
-2.987165802604834219e-01,8.899999999999999578e-02
-3.226980084891122313e-01,8.999999999999999667e-02
-3.065260214079621459e-01,9.099999999999999756e-02
-3.108601214538422308e-01,9.199999999999999845e-02
-3.037326944057197053e-01,9.299999999999999933e-02
-3.300031474122309127e-01,9.400000000000000022e-02
-3.566992824811174856e-01,9.500000000000000111e-02
-3.359495716101177365e-01,9.600000000000000200e-02
-3.308776996624986921e-01,9.700000000000000289e-02
-3.181363213938732670e-01,9.800000000000000377e-02
-3.471451709176620604e-01,9.900000000000000466e-02
-3.368421514537325301e-01,1.000000000000000056e-01
-3.298052680906555789e-01,1.010000000000000064e-01
-2.639331224354581895e-01,1.020000000000000073e-01
-2.599728408603336760e-01,1.030000000000000082e-01
-2.359889327556121963e-01,1.040000000000000091e-01
-2.816717920446552004e-01,1.049999999999999961e-01
-2.629447515384537026e-01,1.059999999999999970e-01
-2.980934275428433478e-01,1.069999999999999979e-01
-2.959309265950604284e-01,1.079999999999999988e-01
-2.997401674900239676e-01,1.089999999999999997e-01
-2.990675973497053941e-01,1.100000000000000006e-01
-3.004213314947469793e-01,1.110000000000000014e-01
-2.611806274649518533e-01,1.120000000000000023e-01
-2.499297334076838739e-01,1.130000000000000032e-01
-2.697007060619318608e-01,1.140000000000000041e-01
-2.296462837663971746e-01,1.150000000000000050e-01
-2.382489445017949570e-01,1.160000000000000059e-01
-2.869134370979934956e-01,1.170000000000000068e-01
-2.268536930878996549e-01,1.180000000000000077e-01
-2.858893826174750963e-01,1.190000000000000085e-01
-2.562607399093062566e-01,1.199999999999999956e-01
-2.446682525999393509e-01,1.209999999999999964e-01
-2.509406099968244375e-01,1.219999999999999973e-01
-1.982954441822665226e-01,1.229999999999999982e-01
-1.641475087348345241e-01,1.239999999999999991e-01
-1.493827329766759249e-01,1.250000000000000000e-01
-1.761742582202445728e-01,1.260000000000000009e-01
-2.289435573087618137e-01,1.270000000000000018e-01
-2.317403339359599412e-01,1.280000000000000027e-01
-2.200617501983348490e-01,1.290000000000000036e-01
-2.120713815821042014e-01,1.300000000000000044e-01
-2.139079725580430025e-01,1.310000000000000053e-01
-2.138176352849952000e-01,1.320000000000000062e-01
-1.881438561729500414e-01,1.330000000000000071e-01
-1.889667934941426375e-01,1.340000000000000080e-01
-1.976871785994656627e-01,1.350000000000000089e-01
-2.155697404221835756e-01,1.360000000000000098e-01
-2.236942263168605893e-01,1.370000000000000107e-01
-1.912791880028227309e-01,1.380000000000000115e-01
-1.390659368167734833e-01,1.390000000000000124e-01
-1.610013190436130892e-01,1.400000000000000133e-01
-1.549639333938700458e-01,1.410000000000000142e-01
-1.344477254485778039e-01,1.420000000000000151e-01
-1.785552016272586306e-01,1.430000000000000160e-01
