-2.430704417713519180e-02,0.000000000000000000e+00
-2.873571665377892131e-02,1.000000000000000021e-03
-2.827920517859468935e-02,2.000000000000000042e-03
-2.662495265991690965e-02,3.000000000000000062e-03
-2.743911258824324392e-02,4.000000000000000083e-03
-2.644409989828391122e-02,5.000000000000000104e-03
-2.591627098530623757e-02,6.000000000000000125e-03
-2.726153059541628482e-02,7.000000000000000146e-03
-3.022699673684145841e-02,8.000000000000000167e-03
-2.920922718526491879e-02,9.000000000000001055e-03
-3.393853606730317524e-02,1.000000000000000021e-02
-3.522022497369609040e-02,1.099999999999999936e-02
-3.237392444264867303e-02,1.200000000000000025e-02
-2.956596368018902729e-02,1.300000000000000114e-02
-2.953472198108503602e-02,1.400000000000000029e-02
-3.244768071243641500e-02,1.499999999999999944e-02
-3.288444129027007917e-02,1.600000000000000033e-02
-3.157384624209709501e-02,1.700000000000000122e-02
-2.819423392846015508e-02,1.800000000000000211e-02
-2.432769997180372207e-02,1.899999999999999953e-02
-2.365894748821978366e-02,2.000000000000000042e-02
-2.540884969529546775e-02,2.100000000000000130e-02
-2.692961581833860571e-02,2.199999999999999872e-02
-3.138874077171002058e-02,2.299999999999999961e-02
-3.029744062763573692e-02,2.400000000000000050e-02
-2.976845334695603015e-02,2.500000000000000139e-02
-2.953239933242713181e-02,2.600000000000000228e-02
-2.585205978653752623e-02,2.699999999999999969e-02
-2.626931574892196405e-02,2.800000000000000058e-02
-2.780054387242942779e-02,2.900000000000000147e-02
-2.758087322654986448e-02,2.999999999999999889e-02
-2.736596599769892599e-02,3.099999999999999978e-02
-2.435024045263175368e-02,3.200000000000000067e-02
-2.525366078339042267e-02,3.300000000000000155e-02
-2.453135388903924380e-02,3.400000000000000244e-02
-2.845973181793145373e-02,3.500000000000000333e-02
-3.130057506659821714e-02,3.600000000000000422e-02
-2.844388169194064786e-02,3.699999999999999817e-02
-2.855661834567126134e-02,3.799999999999999906e-02
-2.977497405198999136e-02,3.899999999999999994e-02
-2.763347543535354597e-02,4.000000000000000083e-02
-2.830453179455878765e-02,4.100000000000000172e-02
-2.964245170479594751e-02,4.200000000000000261e-02
-3.378855015401625167e-02,4.300000000000000350e-02
-3.597587427668681032e-02,4.399999999999999745e-02
-3.350331636424837278e-02,4.499999999999999833e-02
-3.288870983493528272e-02,4.599999999999999922e-02
-3.659366246719061855e-02,4.700000000000000011e-02
-3.124499006970283752e-02,4.800000000000000100e-02
-2.820101149789380063e-02,4.900000000000000189e-02
-2.734269246771097242e-02,5.000000000000000278e-02
-2.919497182808749799e-02,5.100000000000000366e-02
-2.655147125535386662e-02,5.200000000000000455e-02
-2.477550384302223269e-02,5.299999999999999850e-02
-2.470085870293673574e-02,5.399999999999999939e-02
-2.719945696036547497e-02,5.500000000000000028e-02
-3.180622554065257873e-02,5.600000000000000117e-02
-3.276280874486869887e-02,5.700000000000000205e-02
-3.406871365320670447e-02,5.800000000000000294e-02
-3.428987623871203316e-02,5.900000000000000383e-02
-3.640725554430150612e-02,5.999999999999999778e-02
-4.035252388968590259e-02,6.099999999999999867e-02
-4.099694471172118937e-02,6.199999999999999956e-02
-4.342853229345998434e-02,6.300000000000000044e-02
-4.619224664516673184e-02,6.400000000000000133e-02
-4.694564607087371028e-02,6.500000000000000222e-02
-4.297493326941925762e-02,6.600000000000000311e-02
-4.457734216411068928e-02,6.700000000000000400e-02
-4.654810056626994957e-02,6.800000000000000488e-02
-4.788007780507901046e-02,6.900000000000000577e-02
-4.831580933018991136e-02,7.000000000000000666e-02
-4.605147729290890585e-02,7.100000000000000755e-02
-4.891129977475391216e-02,7.200000000000000844e-02
-5.008133963568676961e-02,7.299999999999999545e-02
-5.172222480235745545e-02,7.399999999999999634e-02
-5.197647274891851327e-02,7.499999999999999722e-02
-5.334271396540875981e-02,7.599999999999999811e-02
-5.465497853767439101e-02,7.699999999999999900e-02
-5.346819241680194484e-02,7.799999999999999989e-02
-5.125996584823842156e-02,7.900000000000000078e-02
-4.606448271118053495e-02,8.000000000000000167e-02
-4.694508029715383640e-02,8.100000000000000255e-02
-5.316305437424127117e-02,8.200000000000000344e-02
-5.062616702366832394e-02,8.300000000000000433e-02
-4.977355381549093682e-02,8.400000000000000522e-02
-5.199786074374149192e-02,8.500000000000000611e-02
-5.110556628773641613e-02,8.600000000000000699e-02
-4.707743147615182921e-02,8.700000000000000788e-02
-4.947304729534558743e-02,8.799999999999999489e-02
-5.348867164490859333e-02,8.899999999999999578e-02
-5.695266671114258134e-02,8.999999999999999667e-02
-5.529855638275646412e-02,9.099999999999999756e-02
-5.311829056137220423e-02,9.199999999999999845e-02
-5.119960769999860883e-02,9.299999999999999933e-02
-4.782806123984585656e-02,9.400000000000000022e-02
-4.556829713566373091e-02,9.500000000000000111e-02
-4.531569805228023023e-02,9.600000000000000200e-02
-4.662926044786854657e-02,9.700000000000000289e-02
-4.585311202565258565e-02,9.800000000000000377e-02
-4.429158656121166132e-02,9.900000000000000466e-02
-4.235811122010198215e-02,1.000000000000000056e-01
-4.213022505211774099e-02,1.010000000000000064e-01
-4.007462974588737320e-02,1.020000000000000073e-01
-3.933296149594546487e-02,1.030000000000000082e-01
-3.697976600399394825e-02,1.040000000000000091e-01
